"date","type","likes_count_fb","comments_count_fb","shares_count_fb","sentiment","valence","post_link"
"2016-12-08","link",248,305,26,"neutral",0,"https://www.facebook.com/77249349077/posts/10154889608354078"
"2016-12-09","link",158,389,182,"negative",-1,"https://www.facebook.com/77249349077/posts/10154894137964078"
"2016-12-09","link",131,231,22,"neutral",0,"https://www.facebook.com/77249349077/posts/10154895750004078"
"2016-12-10","link",399,323,94,"neutral",0,"https://www.facebook.com/77249349077/posts/10154895478929078"
"2016-12-10","photo",326,100,91,"negative",-1,"https://www.facebook.com/77249349077/posts/10154895490959078"
"2016-12-11","photo",259,268,32,"neutral",0,"https://www.facebook.com/77249349077/posts/10154895515404078"
"2016-12-11","video",439,690,491,"positive",3,"https://www.facebook.com/77249349077/posts/10154903208644078"
"2016-12-12","photo",494,101,157,"neutral",0,"https://www.facebook.com/77249349077/posts/10154907600319078"
"2016-12-12","link",129,118,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154907981684078"
"2016-12-12","link",220,57,30,"negative",-1,"https://www.facebook.com/77249349077/posts/10154908011634078"
"2016-12-12","link",405,215,55,"neutral",0,"https://www.facebook.com/77249349077/posts/10154908044674078"
"2016-12-12","photo",795,654,199,"positive",1,"https://www.facebook.com/77249349077/posts/10154908023334078"
"2016-12-13","photo",366,339,130,"neutral",0,"https://www.facebook.com/77249349077/posts/10154911008914078"
"2016-12-13","link",387,393,110,"negative",-2,"https://www.facebook.com/77249349077/posts/10154911034959078"
"2016-12-13","link",454,468,68,"neutral",0,"https://www.facebook.com/77249349077/posts/10154911277294078"
"2016-12-14","video",515,309,210,"positive",1,"https://www.facebook.com/77249349077/posts/10154916445554078"
"2016-12-15","photo",553,245,181,"positive",1,"https://www.facebook.com/77249349077/posts/10154919992819078"
"2016-12-15","video",1173,885,608,"positive",1,"https://www.facebook.com/77249349077/posts/10154920919174078"
"2016-12-15","link",313,292,108,"neutral",0,"https://www.facebook.com/77249349077/posts/10154920999314078"
"2016-12-15","link",107,37,20,"neutral",0,"https://www.facebook.com/77249349077/posts/10154921136889078"
"2016-12-15","link",186,103,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154921565289078"
"2016-12-16","photo",385,498,247,"neutral",0,"https://www.facebook.com/77249349077/posts/10154923455249078"
"2016-12-16","video",223,54,81,"positive",1,"https://www.facebook.com/77249349077/posts/10154923516644078"
"2016-12-16","link",394,200,135,"neutral",0,"https://www.facebook.com/77249349077/posts/10154923820894078"
"2016-12-16","photo",298,33,86,"neutral",0,"https://www.facebook.com/77249349077/posts/10154923834214078"
"2016-12-16","link",238,106,28,"positive",1,"https://www.facebook.com/77249349077/posts/10154924704619078"
"2016-12-17","link",340,260,95,"positive",3,"https://www.facebook.com/77249349077/posts/10154926969149078"
"2016-12-17","photo",402,468,174,"neutral",0,"https://www.facebook.com/77249349077/posts/10154923531239078"
"2016-12-18","photo",221,347,84,"neutral",0,"https://www.facebook.com/77249349077/posts/10154923533269078"
"2016-12-19","link",132,69,30,"neutral",0,"https://www.facebook.com/77249349077/posts/10154933178539078"
"2016-12-19","photo",441,103,103,"neutral",0,"https://www.facebook.com/77249349077/posts/10154933477764078"
"2016-12-19","link",232,119,56,"positive",1,"https://www.facebook.com/77249349077/posts/10154933817259078"
"2016-12-20","link",435,372,117,"negative",-2,"https://www.facebook.com/77249349077/posts/10154935886014078"
"2016-12-20","video",160,207,122,"neutral",0,"https://www.facebook.com/77249349077/posts/10154935937339078"
"2016-12-20","photo",1097,330,406,"neutral",0,"https://www.facebook.com/77249349077/posts/10154935974364078"
"2016-12-20","video",3195,2962,1112,"neutral",0,"https://www.facebook.com/77249349077/posts/10154936110224078"
"2016-12-20","link",698,442,205,"neutral",0,"https://www.facebook.com/77249349077/posts/10154936147844078"
"2016-12-20","link",520,388,88,"positive",1,"https://www.facebook.com/77249349077/posts/10154936844829078"
"2016-12-21","photo",635,255,262,"positive",1,"https://www.facebook.com/77249349077/posts/10154939177269078"
"2016-12-21","link",212,45,43,"negative",-1,"https://www.facebook.com/77249349077/posts/10154939223489078"
"2016-12-21","photo",736,676,313,"neutral",0,"https://www.facebook.com/77249349077/posts/10154939608789078"
"2016-12-21","link",137,55,18,"positive",1,"https://www.facebook.com/77249349077/posts/10154939367429078"
"2016-12-21","link",132,253,22,"neutral",0,"https://www.facebook.com/77249349077/posts/10154939501104078"
"2016-12-22","video",557,573,352,"positive",1,"https://www.facebook.com/77249349077/posts/10154942041039078"
"2016-12-22","link",179,75,28,"positive",2,"https://www.facebook.com/77249349077/posts/10154939505889078"
"2016-12-22","link",166,233,16,"neutral",0,"https://www.facebook.com/77249349077/posts/10154942660154078"
"2016-12-22","link",209,119,43,"neutral",0,"https://www.facebook.com/77249349077/posts/10154939513854078"
"2016-12-22","photo",239,612,75,"neutral",0,"https://www.facebook.com/77249349077/posts/10154939549529078"
"2016-12-23","photo",164,241,33,"neutral",0,"https://www.facebook.com/77249349077/posts/10154939571629078"
"2016-12-23","link",133,177,34,"neutral",0,"https://www.facebook.com/77249349077/posts/10154945759254078"
"2016-12-23","video",736,301,0,"positive",1,"https://www.facebook.com/77249349077/posts/10154946113034078"
"2016-12-24","link",311,339,65,"neutral",0,"https://www.facebook.com/77249349077/posts/10154946171309078"
"2016-12-26","link",958,597,274,"positive",3,"https://www.facebook.com/77249349077/posts/10154946184119078"
"2016-12-27","link",544,479,258,"positive",1,"https://www.facebook.com/77249349077/posts/10154946270664078"
"2016-12-28","link",372,286,50,"negative",-1,"https://www.facebook.com/77249349077/posts/10154964011189078"
"2016-12-28","link",274,200,132,"positive",1,"https://www.facebook.com/77249349077/posts/10154964022954078"
"2016-12-28","photo",182,322,84,"neutral",0,"https://www.facebook.com/77249349077/posts/10154946285109078"
"2016-12-28","video",313,421,176,"positive",1,"https://www.facebook.com/77249349077/posts/10154964025194078"
"2016-12-29","link",1116,432,407,"negative",-1,"https://www.facebook.com/77249349077/posts/10154946231844078"
"2016-12-29","link",393,320,135,"negative",-1,"https://www.facebook.com/77249349077/posts/10154946241039078"
"2016-12-30","link",1349,691,176,"neutral",0,"https://www.facebook.com/77249349077/posts/10154971765009078"
"2016-12-30","link",966,408,221,"positive",2,"https://www.facebook.com/77249349077/posts/10154946253884078"
"2016-12-31","video",969,346,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154974354954078"
"2016-12-31","link",246,175,52,"positive",1,"https://www.facebook.com/77249349077/posts/10154974753214078"
"2016-12-31","link",504,336,73,"negative",-1,"https://www.facebook.com/77249349077/posts/10154946225369078"
"2017-01-01","video",2089,772,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154979316794078"
"2017-01-02","photo",902,237,155,"neutral",0,"https://www.facebook.com/77249349077/posts/10154946188449078"
"2017-01-02","link",385,227,86,"neutral",0,"https://www.facebook.com/77249349077/posts/10154946208889078"
"2017-01-03","link",2287,607,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154984042744078"
"2017-01-03","link",397,180,109,"positive",2,"https://www.facebook.com/77249349077/posts/10154946263329078"
"2017-01-04","link",650,163,92,"positive",3,"https://www.facebook.com/77249349077/posts/10154986596774078"
"2017-01-04","photo",1661,940,347,"neutral",0,"https://www.facebook.com/77249349077/posts/10154986677829078"
"2017-01-04","photo",328,504,166,"neutral",0,"https://www.facebook.com/77249349077/posts/10154946274644078"
"2017-01-04","video",3691,906,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154987931924078"
"2017-01-05","link",140,323,50,"positive",1,"https://www.facebook.com/77249349077/posts/10154946336684078"
"2017-01-06","link",84,232,16,"neutral",0,"https://www.facebook.com/77249349077/posts/10154946342464078"
"2017-01-07","link",429,636,48,"neutral",0,"https://www.facebook.com/77249349077/posts/10154995327864078"
"2017-01-07","link",787,639,77,"positive",2,"https://www.facebook.com/77249349077/posts/10154995763199078"
"2017-01-08","link",1853,1161,326,"negative",-1,"https://www.facebook.com/77249349077/posts/10154997807719078"
"2017-01-08","video",1572,763,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154998001189078"
"2017-01-09","link",229,244,51,"neutral",0,"https://www.facebook.com/77249349077/posts/10155001400194078"
"2017-01-09","photo",548,306,167,"neutral",0,"https://www.facebook.com/77249349077/posts/10155001551869078"
"2017-01-09","link",137,131,78,"positive",1,"https://www.facebook.com/77249349077/posts/10155001778564078"
"2017-01-10","link",500,270,99,"neutral",0,"https://www.facebook.com/77249349077/posts/10155003819279078"
"2017-01-10","link",1521,548,193,"positive",2,"https://www.facebook.com/77249349077/posts/10155004050394078"
"2017-01-10","link",247,99,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155004232819078"
"2017-01-10","photo",172,449,76,"neutral",0,"https://www.facebook.com/77249349077/posts/10155004022429078"
"2017-01-10","link",228,306,57,"negative",-1,"https://www.facebook.com/77249349077/posts/10155004573129078"
"2017-01-11","photo",122,222,27,"neutral",0,"https://www.facebook.com/77249349077/posts/10155004063159078"
"2017-01-11","link",426,598,707,"negative",-1,"https://www.facebook.com/77249349077/posts/10155007170589078"
"2017-01-11","photo",458,452,103,"neutral",0,"https://www.facebook.com/77249349077/posts/10155007317619078"
"2017-01-12","video",228,213,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155012054704078"
"2017-01-12","link",121,43,36,"positive",2,"https://www.facebook.com/77249349077/posts/10155012203284078"
"2017-01-12","link",255,92,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155012728589078"
"2017-01-12","photo",782,218,237,"positive",1,"https://www.facebook.com/77249349077/posts/10155012888539078"
"2017-01-12","link",169,86,18,"neutral",0,"https://www.facebook.com/77249349077/posts/10155012927119078"
"2017-01-12","photo",618,354,308,"negative",-2,"https://www.facebook.com/77249349077/posts/10155012963334078"
"2017-01-12","link",432,154,102,"positive",1,"https://www.facebook.com/77249349077/posts/10155012381194078"
"2017-01-13","video",1575,442,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155015743099078"
"2017-01-13","link",357,158,90,"positive",2,"https://www.facebook.com/77249349077/posts/10155015883549078"
"2017-01-13","link",1092,477,156,"positive",1,"https://www.facebook.com/77249349077/posts/10155016656924078"
"2017-01-13","photo",830,445,403,"positive",1,"https://www.facebook.com/77249349077/posts/10155017161194078"
"2017-01-14","link",800,267,198,"neutral",0,"https://www.facebook.com/77249349077/posts/10155017137334078"
"2017-01-14","link",518,228,113,"positive",2,"https://www.facebook.com/77249349077/posts/10155015998689078"
"2017-01-15","video",445,542,272,"positive",1,"https://www.facebook.com/77249349077/posts/10155021907899078"
"2017-01-15","photo",349,719,153,"positive",1,"https://www.facebook.com/77249349077/posts/10155021914289078"
"2017-01-15","link",143,254,125,"negative",-1,"https://www.facebook.com/77249349077/posts/10155020129219078"
"2017-01-16","photo",637,710,201,"negative",-3,"https://www.facebook.com/77249349077/posts/10155025581749078"
"2017-01-16","link",1793,389,435,"positive",1,"https://www.facebook.com/77249349077/posts/10155025653774078"
"2017-01-17","photo",603,561,161,"positive",3,"https://www.facebook.com/77249349077/posts/10155025819559078"
"2017-01-17","photo",526,342,146,"negative",-1,"https://www.facebook.com/77249349077/posts/10155028014839078"
"2017-01-17","photo",1263,723,581,"neutral",0,"https://www.facebook.com/77249349077/posts/10155028545909078"
"2017-01-17","video",324,358,282,"negative",-1,"https://www.facebook.com/77249349077/posts/10155028615684078"
"2017-01-17","link",2439,771,541,"positive",1,"https://www.facebook.com/77249349077/posts/10155028984279078"
"2017-01-17","video",1308,598,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155029097414078"
"2017-01-17","link",293,323,62,"neutral",0,"https://www.facebook.com/77249349077/posts/10155029226724078"
"2017-01-18","video",1186,558,269,"negative",-1,"https://www.facebook.com/77249349077/posts/10155031432804078"
"2017-01-18","video",1042,740,741,"negative",-1,"https://www.facebook.com/77249349077/posts/10155031629389078"
"2017-01-18","photo",642,352,114,"negative",-1,"https://www.facebook.com/77249349077/posts/10155031747064078"
"2017-01-18","photo",346,147,53,"negative",-1,"https://www.facebook.com/77249349077/posts/10155032005644078"
"2017-01-18","link",362,224,69,"positive",2,"https://www.facebook.com/77249349077/posts/10155032110244078"
"2017-01-19","video",157,94,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155034552894078"
"2017-01-19","link",766,452,124,"negative",-3,"https://www.facebook.com/77249349077/posts/10155034846384078"
"2017-01-19","link",313,155,34,"negative",-1,"https://www.facebook.com/77249349077/posts/10155035242894078"
"2017-01-19","video",1942,827,0,"positive",1,"https://www.facebook.com/77249349077/posts/10155035341874078"
"2017-01-19","link",88,62,27,"neutral",0,"https://www.facebook.com/77249349077/posts/10155035166339078"
"2017-01-19","photo",320,287,35,"positive",1,"https://www.facebook.com/77249349077/posts/10155035658004078"
"2017-01-20","photo",346,522,94,"negative",-1,"https://www.facebook.com/77249349077/posts/10155037150634078"
"2017-01-20","link",314,138,51,"neutral",0,"https://www.facebook.com/77249349077/posts/10155037399614078"
"2017-01-20","photo",1459,689,281,"neutral",0,"https://www.facebook.com/77249349077/posts/10155037722494078"
"2017-01-20","link",327,268,45,"negative",-1,"https://www.facebook.com/77249349077/posts/10155038051169078"
"2017-01-21","link",284,263,87,"neutral",0,"https://www.facebook.com/77249349077/posts/10155038210964078"
"2017-01-21","photo",388,611,187,"neutral",0,"https://www.facebook.com/77249349077/posts/10155041052489078"
"2017-01-21","link",262,220,79,"positive",1,"https://www.facebook.com/77249349077/posts/10155038176134078"
"2017-01-22","link",1597,1025,688,"negative",-3,"https://www.facebook.com/77249349077/posts/10155046617229078"
"2017-01-23","photo",1041,365,407,"positive",1,"https://www.facebook.com/77249349077/posts/10155051509399078"
"2017-01-23","video",838,374,452,"neutral",0,"https://www.facebook.com/77249349077/posts/10155051571999078"
"2017-01-23","photo",263,293,121,"negative",-1,"https://www.facebook.com/77249349077/posts/10155051343094078"
"2017-01-23","link",882,483,1,"neutral",0,"https://www.facebook.com/77249349077/posts/10155052530674078"
"2017-01-24","video",864,423,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155056239999078"
"2017-01-24","video",1346,543,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155056811004078"
